time,app_memory,battery_power,last_update_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-20 00:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 00:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 00:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 01:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 01:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 01:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 01:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 02:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 02:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 02:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 02:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 03:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 03:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 03:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 03:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 04:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 04:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 04:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 04:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 05:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 05:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 05:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 05:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 06:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 06:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 06:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 06:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 07:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 07:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 07:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 07:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 08:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 08:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 08:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 08:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 09:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 09:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 09:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 09:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 10:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 10:15:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 10:30:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 10:45:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
2023-01-20 11:00:00,0,0,SensorWorker,0,0,0,0,0,off,0,off,off,0,0,0,0,0,0,unknown,0,unknown,0,0,off,0,0,0,off,<not connected>,cellular,0,0,normal,idle,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,off,off,off,off,SMA528B
